;currencies;news_date;negative_norm;important_norm;disliked_norm;liked_norm;lol_norm;toxic_norm;saved_norm;comments_norm;attention_score
232;ADA;2021-11-30;0.07266;0.25952;0.03806;0.43253;0.03806;0.0;0.0173;0.14187;0.12760615410532097
233;ADA;2021-12-01;0.05618;0.22472;0.0309;0.46629;0.03933;0.0;0.01404;0.16854;0.22008683982332
234;ADA;2021-12-02;0.03774;0.25;0.01651;0.48113;0.02594;0.0;0.00943;0.17925;0.2362739559031156
235;ADA;2021-12-03;0.07723;0.22376;0.05347;0.42376;0.04158;0.0;0.00594;0.17426;0.2882568198184951
236;ADA;2021-12-04;0.07143;0.21429;0.02679;0.39286;0.16071;0.0;0.00893;0.125;0.0660990829280911
237;ADA;2021-12-05;0.07203;0.21186;0.02542;0.33898;0.02542;0.0;0.00847;0.3178;0.1487054237507199
238;ADA;2021-12-06;0.05682;0.24432;0.03598;0.38258;0.04167;0.0;0.00379;0.23485;0.32583336941727203
239;ADA;2021-12-07;0.04651;0.22326;0.02791;0.4093;0.03721;0.0;0.01395;0.24186;0.15519828765374438
240;ADA;2021-12-08;0.07971;0.28623;0.03623;0.42391;0.0471;0.0;0.01087;0.11594;0.20701108429262224
241;ADA;2021-12-09;0.05;0.30385;0.02308;0.45385;0.03846;0.0;0.00769;0.12308;0.1691244093823916
242;ADA;2021-12-10;0.07519;0.24812;0.03759;0.46617;0.03759;0.0;0.00752;0.12782;0.08686822110100323
243;ADA;2021-12-11;0.03797;0.3038;0.03038;0.40253;0.03038;0.0;0.00253;0.19241;0.30589459128127633
244;ADA;2021-12-12;0.1236;0.1236;0.08989;0.20225;0.07865;0.01124;0.0;0.37079;0.06546880686308625
245;ADA;2021-12-13;0.18293;0.18293;0.1311;0.20122;0.07927;0.0;0.0;0.22256;0.1531173785673348
246;ADA;2021-12-14;0.0619;0.24286;0.0619;0.40476;0.0381;0.00476;0.00476;0.18095;0.08143583280993721
247;ADA;2021-12-15;0.08571;0.22857;0.02857;0.45714;0.11429;0.0;0.0;0.08571;0.03102365006295126
248;ADA;2021-12-16;0.07407;0.22222;0.07407;0.31481;0.07407;0.0;0.01852;0.22222;0.03069350554620896
249;ADA;2021-12-17;0.0904;0.24294;0.0565;0.35311;0.06215;0.0;0.00565;0.18927;0.17815838370646855
250;ADA;2021-12-18;0.19697;0.16667;0.07576;0.22727;0.19697;0.0;0.01515;0.12121;0.05893593063799564
251;ADA;2021-12-19;0.07059;0.2549;0.03529;0.38824;0.03137;0.0;0.00392;0.21569;0.19268477971243134
252;ADA;2021-12-20;0.1028;0.23832;0.02804;0.41121;0.07009;0.0;0.03738;0.11215;0.15709912638313578
253;ADA;2021-12-21;0.04898;0.25714;0.04898;0.35918;0.09796;0.0;0.00816;0.17959;0.13035735903266185
254;ADA;2021-12-22;0.10185;0.2963;0.05556;0.5;0.03704;0.0;0.00926;0.0;0.06179719181259927
255;ADA;2021-12-23;0.07429;0.32;0.04571;0.45143;0.04;0.0;0.02286;0.04571;0.11128896816336928
256;ADA;2021-12-24;0.06222;0.28444;0.05333;0.38222;0.06222;0.0;0.00889;0.14667;0.18227020138442565
257;ADA;2021-12-25;0.04467;0.29897;0.0378;0.46735;0.0378;0.0;0.00687;0.10653;0.2863860201460945
258;ADA;2021-12-26;0.09826;0.23296;0.05388;0.3851;0.06656;0.00158;0.00475;0.15689;0.38261833810485246
259;ADA;2021-12-27;0.0444;0.31081;0.03089;0.4556;0.05019;0.0;0.00579;0.10232;0.35185482552423203
260;ADA;2021-12-28;0.06504;0.26829;0.03794;0.36585;0.05962;0.0;0.00813;0.19512;0.3528252286883799
261;ADA;2021-12-29;0.11458;0.19271;0.09115;0.35156;0.08073;0.0;0.01302;0.15625;0.20857177356128973
262;ADA;2021-12-30;0.07399;0.20525;0.05967;0.37947;0.04057;0.00239;0.00477;0.23389;0.36566089537896024
263;ADA;2021-12-31;0.10204;0.2517;0.06803;0.44898;0.04762;0.0;0.0068;0.07483;0.12504502261551484
264;ADA;2022-01-01;0.06601;0.17822;0.06601;0.28053;0.11221;0.0;0.0033;0.29373;0.3876905707741615
265;ADA;2022-01-02;0.06881;0.25688;0.05046;0.42202;0.06881;0.0;0.0;0.13303;0.27321021890251085
266;ADA;2022-01-03;0.07911;0.26369;0.05274;0.41582;0.07099;0.0;0.00203;0.11562;0.4438953011609006
267;ADA;2022-01-04;0.07643;0.28238;0.04459;0.42887;0.05945;0.0;0.00849;0.09979;0.311617098722763
268;ADA;2022-01-05;0.0501;0.3048;0.03758;0.46973;0.05428;0.0;0.00209;0.08142;0.2605646554649064
269;ADA;2022-01-06;0.03704;0.27778;0.01852;0.50617;0.01235;0.0;0.01852;0.12963;0.17382648334942713
270;ADA;2022-01-07;0.11003;0.23625;0.06472;0.37217;0.05178;0.00324;0.00324;0.15858;0.25028011718361565
271;ADA;2022-01-08;0.09836;0.2623;0.06967;0.36885;0.05738;0.0;0.0041;0.13934;0.17392652906231304
272;ADA;2022-01-09;0.08929;0.26786;0.01786;0.41071;0.03571;0.0;0.0;0.17857;0.06856016870501132
273;ADA;2022-01-10;0.07407;0.31313;0.04714;0.42761;0.06734;0.0;0.01347;0.05724;0.25030012334464874
274;ADA;2022-01-11;0.0914;0.23656;0.04839;0.31183;0.06989;0.0;0.00538;0.23656;0.2091120144477855
275;ADA;2022-01-12;0.05986;0.20775;0.04577;0.39085;0.08803;0.0;0.00352;0.20423;0.15810957168479098
276;ADA;2022-01-13;0.0791;0.24859;0.06215;0.36158;0.06215;0.0;0.0113;0.17514;0.1121293387346625
277;ADA;2022-01-14;0.07735;0.25967;0.05801;0.37293;0.07182;0.0;0.00829;0.15193;0.19670655475801904
278;ADA;2022-01-15;0.08571;0.31429;0.05714;0.42857;0.05714;0.0;0.02857;0.02857;0.04036776087927238
279;ADA;2022-01-16;0.07554;0.26761;0.0589;0.40461;0.05762;0.0;0.00256;0.13316;0.4350914275041451
280;ADA;2022-01-17;0.09763;0.25308;0.08152;0.36872;0.06445;0.0;0.00758;0.12701;0.4187242410673313
281;ADA;2022-01-18;0.09325;0.26587;0.06746;0.42659;0.06349;0.0;0.00992;0.07341;0.31293768424359253
282;ADA;2022-01-19;0.1115;0.27178;0.06272;0.4007;0.05575;0.0;0.00697;0.09059;0.2102124874740895
283;ADA;2022-01-20;0.06186;0.2921;0.04124;0.4811;0.05155;0.0;0.00344;0.06873;0.1623814535587332
284;ADA;2022-01-21;0.16255;0.21605;0.07407;0.27778;0.08025;0.0;0.00823;0.18107;0.23883508739292172
285;ADA;2022-01-22;0.10435;0.23478;0.08696;0.38261;0.06087;0.0;0.0087;0.12174;0.16252151159368525
286;ADA;2022-01-23;0.22695;0.06383;0.10638;0.09929;0.0922;0.0;0.00709;0.40426;0.11097882794419496
287;ADA;2022-01-24;0.16423;0.22263;0.07299;0.32847;0.10219;0.0;0.00365;0.10584;0.14894554240627847
288;ADA;2022-01-25;0.15306;0.18878;0.08163;0.33163;0.12755;0.0;0.0051;0.11224;0.13745048230528129
289;ADA;2022-01-26;0.09649;0.24561;0.07018;0.34211;0.07018;0.0;0.01754;0.15789;0.10066429532907523
290;ADA;2022-01-27;0.08377;0.27749;0.05759;0.34555;0.0733;0.0;0.01571;0.1466;0.12096322163296762
291;ADA;2022-01-28;0.06691;0.26394;0.04089;0.43123;0.04089;0.0;0.00743;0.1487;0.29335907663707433
292;ADA;2022-01-29;0.10121;0.25101;0.06073;0.39676;0.06478;0.00405;0.00405;0.11741;0.1894933796114806
293;ADA;2022-01-30;0.09804;0.22222;0.06536;0.46405;0.05229;0.0;0.00654;0.0915;0.1947957129481111
294;ADA;2022-01-31;0.13761;0.23853;0.07339;0.3945;0.09174;0.0;0.02752;0.0367;0.09104005726205953
295;ADA;2022-02-01;0.13158;0.22368;0.08553;0.38816;0.08553;0.0;0.00658;0.07895;0.15177678688547222
296;ADA;2022-02-02;0.10828;0.26115;0.06794;0.39066;0.07006;0.0;0.01062;0.0913;0.35385570996650934
297;ADA;2022-02-03;0.08333;0.275;0.05833;0.425;0.08333;0.0;0.0;0.075;0.10359558552115489
298;ADA;2022-02-04;0.09689;0.29066;0.05882;0.42561;0.07958;0.0;0.00346;0.04498;0.27756214032830595
299;ADA;2022-02-05;0.07974;0.23276;0.05172;0.35991;0.05603;0.00216;0.0;0.21767;0.33765856099075603
300;ADA;2022-02-06;0.12658;0.21519;0.06329;0.37975;0.06329;0.0;0.0;0.1519;0.1503861648933064
301;ADA;2022-02-07;0.1195;0.24528;0.10692;0.39623;0.08805;0.0;0.01258;0.03145;0.12580536108881551
302;ADA;2022-02-08;0.11184;0.25;0.09211;0.38158;0.09868;0.0;0.00658;0.05921;0.17158549515931182
303;ADA;2022-02-09;0.03774;0.28302;0.03774;0.39623;0.08491;0.0;0.01887;0.14151;0.10843771006928217
304;ADA;2022-02-10;0.0906;0.28859;0.06376;0.35906;0.07047;0.0;0.00336;0.12416;0.25880387477046707
305;ADA;2022-02-11;0.11661;0.22615;0.08481;0.33569;0.12367;0.0;0.0;0.11307;0.34610229393347514
306;ADA;2022-02-12;0.06349;0.31746;0.0;0.52381;0.0;0.0;0.0;0.09524;0.14545400516666998
307;ADA;2022-02-13;0.09975;0.18204;0.09726;0.29676;0.11471;0.0;0.00249;0.20698;0.38054744700668
308;ADA;2022-02-14;0.08534;0.27571;0.05252;0.42013;0.06346;0.0;0.00875;0.09409;0.40273720150558695
309;ADA;2022-02-15;0.06504;0.29539;0.02981;0.45528;0.05149;0.0;0.00542;0.09756;0.36326984607337637
310;ADA;2022-02-16;0.08955;0.34328;0.02985;0.40299;0.04478;0.0;0.01493;0.07463;0.07513305725216805
311;ADA;2022-02-17;0.06027;0.23562;0.05479;0.36164;0.08493;0.0;0.00274;0.2;0.3672916211189641
312;ADA;2022-02-18;0.13306;0.24597;0.06452;0.27016;0.06855;0.0;0.01613;0.20161;0.26045460667150394
313;ADA;2022-02-19;0.07317;0.25261;0.04181;0.37282;0.08014;0.0;0.00697;0.17247;0.4849833941603191
314;ADA;2022-02-20;0.10698;0.25581;0.09767;0.29767;0.12093;0.0;0.0093;0.11163;0.2946096256865675
315;ADA;2022-02-21;0.10778;0.19461;0.08383;0.27844;0.11976;0.00299;0.01497;0.1976;0.31301773870316596
316;ADA;2022-02-22;0.11803;0.15738;0.07541;0.30164;0.09836;0.00328;0.01311;0.23279;0.26958862670846684
317;ADA;2022-02-23;0.07359;0.2684;0.05195;0.43723;0.05628;0.0;0.01299;0.09957;0.30728521327344216
318;ADA;2022-02-24;0.12048;0.27711;0.03614;0.3253;0.07229;0.0;0.01205;0.15663;0.08343670979835424
319;ADA;2022-02-25;0.08155;0.23176;0.06438;0.3176;0.13305;0.0;0.00429;0.16738;0.30387370067796593
320;ADA;2022-02-26;0.10219;0.24818;0.07299;0.37226;0.07299;0.0073;0.0219;0.10219;0.24695866212822942
321;ADA;2022-02-27;0.09091;0.27273;0.07273;0.35455;0.08182;0.00909;0.0;0.11818;0.12197366693462282
322;ADA;2022-02-28;0.04118;0.31765;0.02353;0.46471;0.04706;0.0;0.00588;0.1;0.20275920857971308
323;ADA;2022-03-01;0.14525;0.23464;0.10615;0.29609;0.11173;0.0;0.01117;0.09497;0.19897755218968394
324;ADA;2022-03-02;0.16807;0.16807;0.06723;0.33613;0.10084;0.0;0.01681;0.14286;0.15958021832108907
325;ADA;2022-03-03;0.11765;0.20098;0.07353;0.27451;0.10784;0.0049;0.01961;0.20098;0.17149545252694243
326;ADA;2022-03-04;0.21547;0.18785;0.07182;0.21547;0.09945;0.0;0.03315;0.1768;0.2016587355534091
327;ADA;2022-03-05;0.09565;0.26087;0.02609;0.33913;0.08696;0.0;0.01739;0.17391;0.1431930108155216
328;ADA;2022-03-06;0.16379;0.21552;0.06897;0.2931;0.05172;0.0;0.02586;0.18103;0.17459682490324432
329;ADA;2022-03-07;0.18699;0.18699;0.08943;0.27642;0.13821;0.0;0.00813;0.11382;0.17311617518642972
330;ADA;2022-03-08;0.1704;0.17489;0.12556;0.24215;0.13453;0.00448;0.0;0.14798;0.28854695387663637
331;ADA;2022-03-09;0.08844;0.28571;0.05442;0.38095;0.08844;0.0;0.0068;0.09524;0.23262235446752197
332;ADA;2022-03-10;0.09375;0.21875;0.05469;0.32031;0.08594;0.0;0.01562;0.21094;0.1747368829381964
333;ADA;2022-03-11;0.08219;0.21918;0.0274;0.38356;0.10959;0.0;0.0137;0.16438;0.07894473779146739
334;ADA;2022-03-12;0.08;0.29333;0.06667;0.37333;0.08;0.0;0.0;0.10667;0.12378446303164482
335;ADA;2022-03-13;0.10566;0.16226;0.06038;0.29434;0.07925;0.00377;0.00755;0.28679;0.19001359942922272
336;ADA;2022-03-14;0.11667;0.18889;0.06667;0.29444;0.12222;0.0;0.00556;0.20556;0.11634118721778496
337;ADA;2022-03-15;0.12844;0.13761;0.10092;0.30275;0.12844;0.0;0.01835;0.18349;0.13620993633630465
338;ADA;2022-03-16;0.10563;0.22887;0.08451;0.35563;0.08099;0.0;0.01056;0.1338;0.2162851623645372
339;ADA;2022-03-17;0.08602;0.22043;0.06452;0.33333;0.07527;0.0;0.0;0.22043;0.2363039800523858
340;ADA;2022-03-18;0.08642;0.2716;0.04938;0.4321;0.09877;0.0;0.0;0.06173;0.11163912070460971
341;ADA;2022-03-19;0.09091;0.22967;0.08134;0.38756;0.06699;0.0;0.01435;0.12919;0.26323582084039443
342;ADA;2022-03-20;0.1195;0.21384;0.09748;0.27673;0.08491;0.0;0.0;0.20755;0.4501780705576367
343;ADA;2022-03-21;0.07205;0.2853;0.04899;0.40634;0.0634;0.0;0.00865;0.11527;0.27772218961657047
344;ADA;2022-03-22;0.08645;0.28505;0.0514;0.40888;0.06542;0.0;0.00935;0.09346;0.4222557906290059
345;ADA;2022-03-23;0.07613;0.24486;0.04115;0.45679;0.05144;0.0;0.00617;0.12346;0.3513746180285561
346;ADA;2022-03-24;0.0432;0.2848;0.0416;0.5008;0.0496;0.0;0.008;0.072;0.33882908539611695
347;ADA;2022-03-25;0.08597;0.27149;0.0724;0.39367;0.07692;0.0;0.02262;0.07692;0.14935571343061813
348;ADA;2022-03-26;0.04186;0.33023;0.03721;0.4;0.04651;0.0;0.01395;0.13023;0.21638520807742312
349;ADA;2022-03-27;0.03509;0.26316;0.0;0.36842;0.01754;0.0;0.01754;0.29825;0.0559045984599602
350;ADA;2022-03-28;0.06267;0.3297;0.0436;0.48229;0.03542;0.00272;0.0109;0.0327;0.2635159369102985
351;ADA;2022-03-29;0.03077;0.29231;0.03077;0.53846;0.04615;0.0;0.01538;0.04615;0.04446956802285266
352;ADA;2022-03-30;0.0818;0.27607;0.07771;0.42945;0.07362;0.0;0.01022;0.05112;0.3222618075335313
353;ADA;2022-03-31;0.14729;0.25581;0.10853;0.37209;0.07752;0.0;0.0;0.03876;0.10560646559008845
354;ADA;2022-04-01;0.0878;0.24878;0.06829;0.41463;0.08293;0.0;0.00488;0.09268;0.1637620575626619
355;ADA;2022-04-02;0.08696;0.22609;0.09565;0.42609;0.10435;0.0;0.01739;0.04348;0.11246948819538642
356;ADA;2022-04-03;0.05556;0.30952;0.03175;0.42063;0.03968;0.0;0.0;0.14286;0.18521149465702186
357;ADA;2022-04-04;0.09091;0.2823;0.05742;0.40191;0.08612;0.0;0.00957;0.07177;0.19737685059895033
358;ADA;2022-04-05;0.05844;0.28571;0.05844;0.46753;0.07792;0.0;0.01299;0.03896;0.12859657833822252
359;ADA;2022-04-06;0.08867;0.25123;0.06897;0.42857;0.05911;0.0;0.00493;0.09852;0.2140141649328723
360;ADA;2022-04-07;0.09901;0.26238;0.06436;0.38119;0.03465;0.00495;0.00495;0.14851;0.1339289358241232
361;ADA;2022-04-08;0.15584;0.22078;0.09091;0.25974;0.15584;0.0;0.0;0.11688;0.04828124483522184
362;ADA;2022-04-09;0.11504;0.19469;0.07965;0.26549;0.06195;0.0;0.0;0.28319;0.17058505293817317
363;ADA;2022-04-10;0.10448;0.1791;0.10448;0.26866;0.0597;0.01493;0.01493;0.25373;0.10714714124386257
364;ADA;2022-04-11;0.15455;0.13636;0.14545;0.29091;0.14545;0.0;0.00909;0.11818;0.09298090831351707
365;ADA;2022-04-12;0.17391;0.21739;0.11801;0.2795;0.08075;0.0;0.00621;0.12422;0.13582975964579402
366;ADA;2022-04-13;0.09562;0.22311;0.05578;0.40637;0.05578;0.0;0.01594;0.14741;0.26869821837301006
367;ADA;2022-04-14;0.09639;0.15663;0.03614;0.22892;0.06024;0.0;0.01205;0.40964;0.09141022341819334
368;ADA;2022-04-15;0.17391;0.23913;0.1087;0.24348;0.1;0.0;0.00435;0.13043;0.2725199019928259
369;ADA;2022-04-16;0.05882;0.21429;0.04202;0.36134;0.07563;0.0;0.0042;0.2437;0.25614269756777497
370;ADA;2022-04-17;0.09848;0.19697;0.09091;0.33333;0.09091;0.0;0.01515;0.17424;0.22883068008925572
371;ADA;2022-04-18;0.09569;0.2488;0.08134;0.37321;0.10526;0.0;0.00957;0.08612;0.21335387217245755
372;ADA;2022-04-19;0.1;0.26452;0.07097;0.39677;0.07742;0.0;0.0129;0.07742;0.41143102636894
373;ADA;2022-04-20;0.12048;0.31325;0.04819;0.43373;0.04819;0.0;0.01205;0.0241;0.0957821435511612
374;ADA;2022-04-21;0.09249;0.21965;0.11561;0.3237;0.12717;0.0;0.01734;0.10405;0.2103725665777952
375;ADA;2022-04-22;0.12069;0.22414;0.06897;0.2931;0.12069;0.01724;0.03448;0.12069;0.07227179607756443
376;ADA;2022-04-23;0.12195;0.26829;0.10976;0.39024;0.08537;0.0;0.0122;0.0122;0.11845212045346473
377;ADA;2022-04-24;0.08108;0.27027;0.09009;0.43243;0.09009;0.00901;0.0;0.02703;0.20406979102002606
378;ADA;2022-04-25;0.0719;0.30065;0.05229;0.46405;0.05229;0.0;0.0;0.05882;0.13382889011123728
379;ADA;2022-04-26;0.10345;0.22414;0.10345;0.27586;0.12069;0.0;0.01724;0.15517;0.07992516639771269
380;ADA;2022-04-27;0.07937;0.31349;0.05952;0.42857;0.05952;0.0;0.00794;0.05159;0.3100364032930624
381;ADA;2022-04-28;0.08333;0.23333;0.05;0.43333;0.05;0.0;0.05;0.1;0.07267197892910814
382;ADA;2022-04-29;0.08228;0.21519;0.08228;0.33544;0.11392;0.0;0.00633;0.16456;0.2128836677572981
383;ADA;2022-04-30;0.05882;0.23529;0.05882;0.35294;0.11765;0.0;0.0;0.17647;0.03165392612795611
384;ADA;2022-05-01;0.25926;0.25926;0.07407;0.22222;0.11111;0.0;0.0;0.07407;0.02383048480437605
385;ADA;2022-05-02;0.13208;0.32075;0.07547;0.41509;0.03774;0.0;0.01887;0.0;0.05782544335038466
386;ADA;2022-05-03;0.15162;0.19495;0.09025;0.32852;0.1083;0.0;0.01083;0.11552;0.20621073349725544
387;ADA;2022-05-04;0.08475;0.27119;0.06215;0.44633;0.07345;0.0;0.0226;0.03955;0.16724359172175385
388;ADA;2022-05-05;0.12177;0.24354;0.0738;0.4428;0.05535;0.0;0.01107;0.05166;0.18018927739029547
389;ADA;2022-05-06;0.14865;0.18919;0.09797;0.31419;0.08108;0.0;0.01014;0.15878;0.32074113058692993
390;ADA;2022-05-07;0.12554;0.24675;0.06926;0.39394;0.06926;0.0;0.01299;0.08225;0.31355796468194114
391;ADA;2022-05-08;0.1323;0.22568;0.09339;0.35019;0.10117;0.0;0.00778;0.08949;0.33131577311092075
392;ADA;2022-05-09;0.14179;0.24627;0.08209;0.3209;0.08955;0.0;0.00746;0.11194;0.07964504287394827
393;ADA;2022-05-10;0.1405;0.22314;0.07438;0.33058;0.10744;0.0;0.00826;0.1157;0.1369602568213682
394;ADA;2022-05-11;0.11811;0.18898;0.08661;0.29134;0.12598;0.0;0.01575;0.17323;0.13135780125380053
395;ADA;2022-05-12;0.13182;0.13182;0.1;0.2;0.14091;0.0;0.00455;0.29091;0.15368762869538014
396;ADA;2022-05-13;0.09302;0.2093;0.04651;0.34884;0.06977;0.0;0.06977;0.16279;0.060836769367387036
397;ADA;2022-05-14;0.07207;0.24775;0.07658;0.36486;0.11712;0.0;0.0045;0.11712;0.2280603534431591
398;ADA;2022-05-15;0.11111;0.23148;0.05556;0.37963;0.06481;0.00926;0.02778;0.12037;0.1670735095375316
399;ADA;2022-05-16;0.04828;0.21379;0.05517;0.26207;0.18621;0.0;0.0;0.23448;0.1375805372597168
400;ADA;2022-05-17;0.04643;0.20357;0.07857;0.32143;0.19286;0.0;0.0;0.15714;0.3084057073684998
401;ADA;2022-05-18;0.09375;0.23438;0.07812;0.34375;0.14062;0.0;0.01562;0.09375;0.07007082766337555
402;ADA;2022-05-19;0.08511;0.31915;0.02128;0.34043;0.19149;0.0;0.0;0.04255;0.05600464044591598
403;ADA;2022-05-20;0.06818;0.27273;0.07576;0.41667;0.12121;0.0;0.00758;0.03788;0.1949157648220301
404;ADA;2022-05-21;0.04965;0.28369;0.02837;0.3617;0.12057;0.0;0.00709;0.14894;0.20549042225374148
405;ADA;2022-05-22;0.07692;0.23077;0.03846;0.26923;0.11538;0.0;0.03846;0.23077;0.0445596069282919
406;ADA;2022-05-23;0.13008;0.17073;0.09756;0.26829;0.17886;0.0;0.00813;0.14634;0.12922686185708768
407;ADA;2022-05-24;0.10191;0.19745;0.09554;0.29299;0.15287;0.0;0.01911;0.14013;0.1786586122708982
408;ADA;2022-05-25;0.025;0.16875;0.04375;0.25;0.03125;0.0;0.0125;0.46875;0.13911120237911412
409;ADA;2022-05-26;0.08922;0.30112;0.05576;0.34944;0.10781;0.00372;0.00372;0.08922;0.28106366574071034
410;ADA;2022-05-27;0.11765;0.24265;0.07353;0.34559;0.15441;0.0;0.0;0.06618;0.11062867540295453
411;ADA;2022-05-28;0.07075;0.25472;0.07547;0.32547;0.11321;0.0;0.0;0.16038;0.20608067854281992
412;ADA;2022-05-29;0.07874;0.26772;0.09449;0.33858;0.11811;0.0;0.02362;0.07874;0.18751250133023636
413;ADA;2022-05-30;0.08311;0.27614;0.10188;0.36997;0.11796;0.0;0.00804;0.0429;0.23800472735600534
414;ADA;2022-05-31;0.07586;0.25517;0.07816;0.34713;0.07356;0.0;0.01609;0.15402;0.37247390258167556
415;ADA;2022-06-01;0.15599;0.21727;0.16156;0.29526;0.13649;0.0;0.00279;0.03064;0.24012564876448106
416;ADA;2022-06-02;0.13274;0.15487;0.12389;0.29204;0.21239;0.0;0.01327;0.0708;0.16816399439103966
417;ADA;2022-06-03;0.11264;0.21978;0.11264;0.29945;0.14286;0.0;0.00549;0.10714;0.31160711054996704
418;ADA;2022-06-04;0.07895;0.22556;0.08647;0.36842;0.11654;0.0;0.0;0.12406;0.21556485112102325
419;ADA;2022-06-05;0.13858;0.17603;0.11236;0.25468;0.14981;0.0;0.0;0.16854;0.2874064536205456
420;ADA;2022-06-06;0.13333;0.22051;0.1;0.30256;0.12308;0.0;0.00769;0.11282;0.23460323274876624
421;ADA;2022-06-07;0.1519;0.23734;0.11392;0.32911;0.13291;0.0;0.00316;0.03165;0.19291488037975277
422;ADA;2022-06-08;0.14621;0.21149;0.10705;0.32898;0.12272;0.0;0.01044;0.07311;0.2534815203650829
423;ADA;2022-06-09;0.0873;0.19048;0.06085;0.31217;0.07937;0.0;0.03439;0.23545;0.40444795188972305
424;ADA;2022-06-10;0.08772;0.19298;0.08772;0.2807;0.08772;0.0;0.07018;0.19298;0.2698187124680677
425;ADA;2022-06-11;0.03846;0.30769;0.03846;0.30769;0.07692;0.0;0.03846;0.19231;0.07767417512708084
426;ADA;2022-06-13;0.07229;0.25301;0.06024;0.36145;0.13253;0.0;0.10843;0.01205;0.2691584197076529
427;ADA;2022-06-14;0.2;0.2;0.2;0.2;0.2;0.0;0.0;0.0;0.04844131275813711
428;ADA;2022-06-15;0.07065;0.2663;0.04891;0.375;0.10326;0.0;0.04891;0.08696;0.3259434182106745
429;ADA;2022-06-16;0.20513;0.25641;0.07692;0.15385;0.20513;0.0;0.05128;0.05128;0.09115010605546199
430;ADA;2022-06-17;0.07609;0.21739;0.08696;0.40217;0.1413;0.0;0.03261;0.04348;0.6523270301100101
431;ADA;2022-06-18;0.06494;0.23377;0.03896;0.37662;0.14286;0.0;0.03896;0.1039;0.33594781060661993
432;ADA;2022-06-19;0.05556;0.16667;0.05556;0.5;0.05556;0.0;0.05556;0.11111;0.020499019214612987
433;ADA;2022-06-20;0.07;0.17;0.06;0.27;0.12;0.0;0.07;0.24;0.18868302573559728
434;ADA;2022-06-21;0.13768;0.19565;0.1087;0.28261;0.15942;0.0;0.02174;0.0942;0.22700988091171717
435;ADA;2022-06-22;0.15385;0.15385;0.15385;0.23077;0.30769;0.0;0.0;0.0;0.052863259474478085
436;ADA;2022-06-23;0.07759;0.23276;0.06034;0.31897;0.12931;0.0;0.09483;0.08621;0.20244908326825936
437;ADA;2022-06-24;0.14754;0.22131;0.12295;0.2623;0.15574;0.0;0.09016;0.0;0.15889991939964124
438;ADA;2022-06-25;0.0;0.5;0.0;0.5;0.0;0.0;0.0;0.0;0.027542117767324382
439;ADA;2022-06-27;0.1875;0.11458;0.13542;0.20833;0.15625;0.0;0.0625;0.13542;0.18788267494023045
440;ADA;2022-06-28;0.14783;0.21739;0.06957;0.30435;0.12174;0.0;0.06087;0.07826;0.20034815311309612
441;ADA;2022-06-29;0.09302;0.23256;0.06977;0.26744;0.2093;0.0;0.12791;0.0;0.23921524917571177
442;ADA;2022-06-30;0.19048;0.19048;0.09524;0.27381;0.13095;0.0;0.0119;0.10714;0.215034613315044
443;ADA;2022-07-03;0.11111;0.22222;0.11111;0.24074;0.2037;0.0;0.09259;0.01852;0.1406118731646824
444;ADA;2022-07-04;0.14286;0.14286;0.14286;0.28571;0.28571;0.0;0.0;0.0;0.018908318840930825
445;ADA;2022-07-05;0.09942;0.18713;0.09942;0.23977;0.14035;0.0;0.04678;0.18713;0.34447156819347136
446;ADA;2022-07-06;0.04278;0.2246;0.04278;0.34225;0.11765;0.0;0.06952;0.16043;0.7082015843011007
447;ADA;2022-07-08;0.05983;0.21368;0.04274;0.34188;0.12821;0.0;0.05983;0.15385;0.24598822914864038
448;ADA;2022-07-09;0.10484;0.21774;0.07258;0.29032;0.09677;0.0;0.03226;0.18548;0.2789627504932677
449;ADA;2022-07-10;0.05882;0.11765;0.0;0.29412;0.05882;0.0;0.05882;0.41176;0.06785985616867014
450;ADA;2022-07-11;0.14844;0.24219;0.08594;0.28125;0.13281;0.0;0.0625;0.04688;0.29326903400470494
451;ADA;2022-07-12;0.25;0.0;0.0;0.125;0.625;0.0;0.0;0.0;0.041908440259976656
452;ADA;2022-07-13;0.08036;0.24107;0.07143;0.28571;0.1875;0.0;0.08929;0.04464;0.24690864672564677
453;ADA;2022-07-14;0.06757;0.18919;0.05405;0.27027;0.14865;0.0;0.08108;0.18919;0.23458321168001256
454;ADA;2022-07-15;0.10833;0.23333;0.09167;0.31667;0.10833;0.0;0.05;0.09167;0.259974399175828
455;ADA;2022-07-16;0.17647;0.23529;0.11765;0.23529;0.11765;0.0;0.0;0.11765;0.09619232202936114
456;ADA;2022-07-18;0.125;0.15;0.1;0.225;0.2;0.0;0.0625;0.1375;0.30857577464500147
457;ADA;2022-07-19;0.07576;0.24242;0.0303;0.39394;0.13636;0.0;0.09091;0.0303;0.2078514474100552
458;ADA;2022-07-20;0.11765;0.23529;0.05882;0.35294;0.05882;0.0;0.0;0.17647;0.03559566162169097
459;ADA;2022-07-21;0.05882;0.23529;0.04412;0.38235;0.11765;0.0;0.07353;0.08824;0.19789707041669244
460;ADA;2022-07-22;0.04;0.08;0.2;0.28;0.32;0.0;0.04;0.04;0.08824883255879223
461;ADA;2022-07-25;0.22222;0.11111;0.0;0.33333;0.22222;0.0;0.0;0.11111;0.041048059800720196
